"order";"id";"SCI_CODE";"NUMBER";"ACTION";"BAND";"PRECISE";"BIRD";"GENDER";"ATLAS";"PAIRS";"REMARKS";"LON";"LAT";"YEAR";"DATE";"OBSRVR";"SITE";"COUNTY"
"5903";"3676";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,63443";"58,24671";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5904";"3676";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,63517";"58,24744";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5905";"3676";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63501";"58,24580";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5906";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63567";"58,24642";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5907";"3676";"TURMER";"1";"h";"2";TRUE;TRUE;;"v";"1";;"25,63600";"58,24743";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5908";"3676";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63763";"58,24781";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5909";"3676";"TURPHI";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,63793";"58,24745";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5910";"3676";"PHYSIB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,63779";"58,24721";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5911";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63929";"58,24771";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5912";"3676";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63984";"58,24784";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5913";"3676";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,63976";"58,24750";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5914";"3676";"TURPHI";"1";"h";"3";TRUE;TRUE;;"R";"1";;"25,64056";"58,24771";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5915";"3676";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64149";"58,24781";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5916";"3676";"FICHYP";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,64169";"58,24711";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5917";"3676";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64117";"58,24683";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5918";"3676";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64181";"58,24556";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5919";"3676";"COCCOC";"1";"h";"1";TRUE;TRUE;;"v";"1";;"25,64221";"58,24735";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5920";"3676";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64345";"58,24754";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5921";"3676";"ORIORI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64393";"58,24782";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5922";"3676";"FICPAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64452";"58,24825";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5923";"3676";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64513";"58,24830";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5924";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64585";"58,24836";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5925";"3676";"ANTTRI";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,64662";"58,24388";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5926";"3676";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64455";"58,24374";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5927";"3676";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64973";"58,24510";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5928";"3676";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,65099";"58,24600";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5929";"3676";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,65001";"58,24810";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5930";"3676";"CORFRU";"7";"ü";"3";FALSE;TRUE;;"P";"4";;"25,65085";"58,24910";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5931";"3676";"CORNIX";"1";"ü";"3";FALSE;TRUE;;"v";"1";;"25,65211";"58,24946";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5932";"3676";"VULVUL";"1";"p";"3";TRUE;FALSE;;"v";"1";"rebane";"25,64629";"58,24792";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5933";"3676";"FRICOE";"2";"p";"2";TRUE;TRUE;;"P";"1";;"25,64733";"58,24802";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5934";"3676";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64678";"58,24859";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5935";"3676";"MUSSTR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64650";"58,24907";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5936";"3676";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64627";"58,24939";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5937";"3676";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64462";"58,24949";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5938";"3676";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64592";"58,24981";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5939";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64815";"58,24957";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5940";"3676";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64781";"58,25008";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5941";"3676";"PHYSIB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64706";"58,25016";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5942";"3676";"TURMER";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,64682";"58,25048";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5943";"3676";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64719";"58,25104";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5944";"3676";"GRUGRU";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,64263";"58,25037";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5945";"3676";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63870";"58,25012";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5946";"3676";"BUTBUT";"2";"p";"3";TRUE;TRUE;;"P";"1";;"25,63740";"58,25102";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5947";"3676";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63679";"58,25199";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5948";"3676";"CLAPOM";"4";"ü";"3";FALSE;TRUE;;"P";"2";"äkki ikkagi immatuursed?";"25,64104";"58,25149";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5949";"3676";"CHRRID";"2";"ü";"3";FALSE;TRUE;;"P";"1";;"25,64413";"58,25231";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5950";"3676";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,64555";"58,25304";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5951";"3676";"CIRAER";"2";"p";"3";TRUE;TRUE;;"P";"1";;"25,64288";"58,25337";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5952";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63593";"58,25419";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5953";"3676";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63460";"58,25449";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5954";"3676";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63925";"58,25693";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5955";"3676";"CICCIC";"1";"p";"3";TRUE;TRUE;;"v";"1";;"25,63985";"58,25790";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5956";"3676";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63353";"58,25654";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5957";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63318";"58,25708";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5958";"3676";"HIPICT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63340";"58,25843";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5959";"3676";"VANVAN";"2";"p";"3";TRUE;TRUE;;"P";"1";;"25,63308";"58,25967";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5960";"3676";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,63214";"58,26008";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5961";"3676";"ALAARV";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,63507";"58,26022";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5962";"3676";"LINCAN";"2";"ü";"3";FALSE;TRUE;;"P";"1";;"25,63522";"58,26208";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5963";"3676";"STUVUL";"10";"p";"3";TRUE;TRUE;;"LP";"2";;"25,63528";"58,26307";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5964";"3676";"CORNIX";"1";"p";"3";TRUE;TRUE;;"v";"1";;"25,63511";"58,26335";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5965";"3676";"MOTALB";"1";"p";"3";TRUE;TRUE;;"v";"1";;"25,63396";"58,26302";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5966";"3676";"HIRRUS";"6";"p";"3";TRUE;TRUE;;"P";"3";;"25,63367";"58,26351";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5967";"3676";"PASMON";"1";"p";"1";TRUE;TRUE;;"v";"1";;"25,63330";"58,26233";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5968";"3676";"HIRRUS";"2";"ü";"3";FALSE;TRUE;;"P";"1";;"25,63215";"58,26176";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5969";"3676";"CICCIC";"11";"p";"3";TRUE;TRUE;;"0";"0";"mittepesitsejad";"25,63384";"58,26599";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5970";"3676";"DELURB";"8";"p";"3";TRUE;TRUE;;"P";"4";;"25,63194";"58,26497";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5971";"3676";"TURPIL";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,63101";"58,26465";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5972";"3676";"SITEUR";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,63128";"58,26402";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5973";"3676";"HIPICT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62788";"58,26340";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5974";"3676";"COLLIV";"1";"p";"3";TRUE;TRUE;;"v";"1";;"25,63003";"58,26622";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5975";"3676";"STUVUL";"10";"ü";"3";FALSE;TRUE;;"LP";"2";;"25,62817";"58,26554";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5976";"3676";"HIRRUS";"2";"p";"3";TRUE;TRUE;;"P";"1";;"25,62986";"58,26465";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5977";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62926";"58,26470";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5978";"3676";"PARMAJ";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,62860";"58,26469";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5979";"3676";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62813";"58,26501";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5980";"3676";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62722";"58,26552";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5981";"3676";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62598";"58,26580";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5982";"3676";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62452";"58,26587";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5983";"3676";"FICHYP";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,62445";"58,26658";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5984";"3676";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,62795";"58,26379";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5985";"3676";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,62752";"58,26399";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5986";"3676";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,62796";"58,26436";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5987";"3676";"CURCOM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,62699";"58,26409";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5988";"3676";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,62637";"58,26415";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5989";"3676";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62320";"58,26400";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5990";"3676";"ACRDUM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62322";"58,26433";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5991";"3676";"BUTBUT";"1";"p";"3";TRUE;TRUE;;"v";"1";;"25,62306";"58,26470";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5992";"3676";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62247";"58,26443";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5993";"3676";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,62206";"58,26444";"2021";"2021-06-01";"Johannes Silvonen";"Paistu Sultsi";"Viljandi"
"5994";"3677";"CORRAX";"2";"p";"3";TRUE;TRUE;;"LP";"1";;"26,20616";"58,33644";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"5995";"3677";"CORNIX";"3";"p";"3";TRUE;TRUE;;"LP";"1";;"26,20757";"58,33422";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"5996";"3677";"BUTBUT";"1";"p";"3";TRUE;TRUE;;"v";"1";;"26,20429";"58,33420";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"5997";"3677";"TROTRO";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,20531";"58,33450";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"5998";"3677";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20522";"58,33399";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"5999";"3677";"ACRDUM";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,20472";"58,33372";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6000";"3677";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20330";"58,33308";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6001";"3677";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20559";"58,33327";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6002";"3677";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20566";"58,33286";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6003";"3677";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20860";"58,33226";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6004";"3677";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20789";"58,33331";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6005";"3677";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20856";"58,33332";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6006";"3677";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20540";"58,33270";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6007";"3677";"COLPAL";"2";"p";"3";TRUE;TRUE;;"P";"1";;"26,19918";"58,33450";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6008";"3677";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20000";"58,33295";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6009";"3677";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19913";"58,33317";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6010";"3677";"COLPAL";"1";"ü";"3";FALSE;TRUE;;"v";"1";;"26,19915";"58,33273";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6011";"3677";"CURCOM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,20825";"58,33121";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6012";"3677";"SAXTRA";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20830";"58,33072";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6013";"3677";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20820";"58,33033";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6014";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20758";"58,33005";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6015";"3677";"MOTFLA";"1";"ü";"3";FALSE;TRUE;;"v";"1";;"26,20387";"58,33144";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6016";"3677";"ALAARV";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,20198";"58,33152";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6017";"3677";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19996";"58,33231";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6018";"3677";"STUVUL";"1";"h";"3";TRUE;TRUE;;"LP";"1";;"26,19977";"58,33182";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6019";"3677";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19856";"58,33134";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6020";"3677";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19868";"58,33156";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6021";"3677";"HIPICT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19817";"58,33173";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6022";"3677";"ORIORI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19790";"58,33139";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6023";"3677";"CORNIX";"2";"p";"3";TRUE;TRUE;;"P";"1";;"26,19710";"58,33147";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6024";"3677";"DRYMIN";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,19753";"58,33190";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6025";"3677";"STUVUL";"2";"p";"3";TRUE;TRUE;;"v";"1";;"26,19666";"58,33136";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6026";"3677";"VANVAN";"2";"p";"2";TRUE;TRUE;;"P";"1";;"26,19974";"58,32945";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6027";"3677";"VANVAN";"1";"p";"3";TRUE;TRUE;;"v";"1";;"26,20432";"58,32835";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6028";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19853";"58,32697";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6029";"3677";"ALAARV";"2";"p";"1";TRUE;TRUE;;"P";"1";;"26,19544";"58,32734";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6030";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19323";"58,32723";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6031";"3677";"ALAARV";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,19306";"58,32654";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6032";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19662";"58,32648";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6033";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,20134";"58,32607";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6034";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19986";"58,32549";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6035";"3677";"NUMARQ";"2";"p";"3";TRUE;TRUE;;"P";"1";;"26,19164";"58,32903";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6036";"3677";"VANVAN";"6";"p";"3";TRUE;TRUE;;"P";"3";;"26,19105";"58,32887";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6037";"3677";"VULVUL";"1";"p";"3";TRUE;FALSE;;"v";"1";"rebane";"26,19005";"58,32836";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6038";"3677";"ALAARV";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,19397";"58,32636";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6039";"3677";"ALAARV";"2";"p";"1";TRUE;TRUE;;"P";"1";;"26,19247";"58,32581";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6040";"3677";"COCCOC";"1";"ü";"3";TRUE;TRUE;;"v";"1";;"26,19574";"58,32574";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6041";"3677";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19684";"58,32528";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6042";"3677";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19703";"58,32473";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6043";"3677";"CORNIX";"2";"p";"3";TRUE;TRUE;;"P";"1";;"26,18913";"58,32485";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6044";"3677";"COLPAL";"1";"p";"2";TRUE;TRUE;;"v";"1";;"26,19022";"58,32485";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6045";"3677";"EMBCIT";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,19083";"58,32416";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
"6046";"3677";"MOTFLA";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,19313";"58,32468";"2021";"2021-06-02";"Margus Ellermaa";"Rannu Sangla";"Tartu"
