"order";"id";"SCI_CODE";"NUMBER";"ACTION";"BAND";"PRECISE";"BIRD";"GENDER";"ATLAS";"PAIRS";"REMARKS";"LON";"LAT";"YEAR";"DATE";"OBSRVR";"SITE";"COUNTY"
"16688";"47";"CURCOM";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87928";"58,79311";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16689";"47";"HIPICT";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87926";"58,79294";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16690";"47";"SYLBOR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87918";"58,79284";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16691";"47";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87741";"58,79209";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16692";"47";"PARMAJ";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87791";"58,79239";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16693";"47";"TURMER";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,87881";"58,79240";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16694";"47";"TRIOCH";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,87977";"58,79223";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16695";"47";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87787";"58,79116";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16696";"47";"FICHYP";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87732";"58,79111";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16697";"47";"DRYMAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87719";"58,79093";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16698";"47";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87776";"58,79072";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16699";"47";"MUSSTR";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,87821";"58,79083";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16700";"47";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87816";"58,79067";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16701";"47";"GALGAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87969";"58,79107";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16702";"47";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87959";"58,79075";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16703";"47";"PHYSIB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87904";"58,79014";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16704";"47";"POEPAL";"1";"h";"1";TRUE;TRUE;;"R";"1";;"26,87824";"58,79020";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16705";"47";"HIPICT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87732";"58,79008";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16706";"47";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87672";"58,78998";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16707";"47";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87699";"58,78984";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16708";"47";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87657";"58,78942";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16709";"47";"CURCOM";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87886";"58,78915";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16710";"47";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87969";"58,78894";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16711";"47";"GRUGRU";"2";"p";"3";TRUE;TRUE;;"P";"1";;"26,88233";"58,78879";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16712";"47";"SYLBOR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87758";"58,78829";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16713";"47";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87842";"58,78826";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16714";"47";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87881";"58,78781";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16715";"47";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87749";"58,78782";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16716";"47";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87705";"58,78740";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16717";"47";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87838";"58,78735";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16718";"47";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87799";"58,78712";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16719";"47";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87702";"58,78700";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16720";"47";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87663";"58,78668";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16721";"47";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87754";"58,78678";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16722";"47";"TROTRO";"1";"h";"2";TRUE;TRUE;;"v";"1";;"26,87876";"58,78692";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16723";"47";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87831";"58,78674";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16724";"47";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87871";"58,78629";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16725";"47";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87740";"58,78606";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16726";"47";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87735";"58,78589";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16727";"47";"TURMER";"1";"ü";"2";TRUE;TRUE;;"v";"1";;"26,87860";"58,78608";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16728";"47";"TURPHI";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,87864";"58,78586";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16729";"47";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,87915";"58,78571";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16730";"47";"COLPAL";"1";"p";"1";TRUE;TRUE;;"v";"1";;"26,87815";"58,78536";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16731";"47";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87823";"58,78492";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16732";"47";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,87752";"58,78484";"2024";"2024-05-30";"Eerik Leibak";"Murru";"Jõgeva"
"16733";"53";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,54670";"58,94997";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16734";"53";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,54822";"58,94951";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16735";"53";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,54882";"58,94946";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16736";"53";"NUCCAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,54973";"58,94937";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16737";"53";"FICPAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55114";"58,94933";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16738";"53";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55118";"58,94961";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16739";"53";"PERATE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55207";"58,94958";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16740";"53";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,54994";"58,94977";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16741";"53";"FICHYP";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,54702";"58,95024";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16742";"53";"FRICOE";"1";"h";"1";TRUE;TRUE;;"v";"1";;"22,54757";"58,95027";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16743";"53";"SYLBOR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,54741";"58,95049";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16744";"53";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,54836";"58,95049";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16745";"53";"REGREG";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,54886";"58,95043";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16746";"53";"SPISPI";"1";"h";"3";TRUE;TRUE;;"v";"1";;"22,54840";"58,95074";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16747";"53";"TURPHI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,54848";"58,95006";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16748";"53";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,54934";"58,95006";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16749";"53";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55122";"58,94983";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16750";"53";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"R";"1";;"22,55145";"58,95028";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16751";"53";"TROTRO";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,54992";"58,95055";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16752";"53";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55044";"58,95054";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16753";"53";"TROTRO";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55197";"58,95050";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16754";"53";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55271";"58,95053";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16755";"53";"FRICOE";"1";"s";"1";TRUE;TRUE;;"R";"1";;"22,55241";"58,95033";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16756";"53";"REGREG";"1";"h";"1";TRUE;TRUE;;"v";"1";;"22,55279";"58,95030";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16757";"53";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,54985";"58,95094";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16758";"53";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55056";"58,95086";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16759";"53";"CERFAM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55184";"58,95075";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16760";"53";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55274";"58,95073";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16761";"53";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,55431";"58,95028";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16762";"53";"CERFAM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,55524";"58,95036";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16763";"53";"TROTRO";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55534";"58,94992";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16764";"53";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55372";"58,95082";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16765";"53";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55427";"58,95053";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16766";"53";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55505";"58,95054";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16767";"53";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55580";"58,95057";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16768";"53";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55433";"58,95087";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16769";"53";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55493";"58,94911";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16770";"53";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55548";"58,94959";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16771";"53";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55363";"58,95119";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16772";"53";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55617";"58,95091";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16773";"53";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55659";"58,95114";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16774";"53";"PARMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55796";"58,95092";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16775";"53";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55888";"58,95117";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16776";"53";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55926";"58,95093";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16777";"53";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55960";"58,95063";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16778";"53";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56022";"58,95064";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16779";"53";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,55889";"58,95032";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16780";"53";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,55782";"58,95023";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16781";"53";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55763";"58,94987";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16782";"53";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,55850";"58,95018";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16783";"53";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,55898";"58,94990";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16784";"53";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55865";"58,94974";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16785";"53";"TURMER";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56043";"58,94995";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16786";"53";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56028";"58,94955";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16787";"53";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56137";"58,94961";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16788";"53";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56106";"58,95100";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16789";"53";"SYLBOR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56167";"58,95067";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16790";"53";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56193";"58,95108";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16791";"53";"NUCCAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56299";"58,95120";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16792";"53";"CUCCAN";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55079";"58,95182";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16793";"53";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56088";"58,95183";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16794";"53";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56338";"58,95068";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16795";"53";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56234";"58,95040";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16796";"53";"TURPHI";"6";"p";"1";TRUE;TRUE;;"PP";"1";;"22,56317";"58,95040";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16797";"53";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56297";"58,95015";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16798";"53";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56340";"58,95017";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16799";"53";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56345";"58,94999";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16800";"53";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56163";"58,94938";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16801";"53";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,55860";"58,94943";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16802";"53";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56421";"58,95032";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16803";"53";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56372";"58,95011";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16804";"53";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56385";"58,94985";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16805";"53";"FRICOE";"1";"h";"2";TRUE;TRUE;;"v";"1";;"22,56419";"58,94976";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16806";"53";"HIRRUS";"1";"ü";"3";FALSE;TRUE;;"v";"1";;"22,56532";"58,94964";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16807";"53";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56564";"58,94908";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16808";"53";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56506";"58,94878";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16809";"53";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56522";"58,94845";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16810";"53";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56291";"58,94926";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16811";"53";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56226";"58,94835";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16812";"53";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56226";"58,94812";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16813";"53";"TURPHI";"1";"h";"1";TRUE;TRUE;;"v";"1";;"22,56394";"58,94816";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16814";"53";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56397";"58,94798";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16815";"53";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56526";"58,94788";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16816";"53";"CERFAM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56240";"58,94786";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16817";"53";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56296";"58,94782";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16818";"53";"SPISPI";"1";"h";"3";TRUE;TRUE;;"v";"1";;"22,56249";"58,94761";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16819";"53";"PERATE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56443";"58,94695";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16820";"53";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56367";"58,94689";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16821";"53";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56300";"58,94685";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16822";"53";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56500";"58,94630";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16823";"53";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56303";"58,94624";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16824";"53";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56226";"58,94587";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16825";"53";"SYLBOR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56307";"58,94564";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16826";"53";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56362";"58,94596";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16827";"53";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56448";"58,94575";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16828";"53";"FRICOE";"1";"h";"1";TRUE;TRUE;;"R";"1";;"22,56410";"58,94563";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16829";"53";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56252";"58,94487";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16830";"53";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56358";"58,94489";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16831";"53";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"22,56445";"58,94493";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16832";"53";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56544";"58,94504";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16833";"53";"PARMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56500";"58,94404";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16834";"53";"ERIRUB";"1";"h";"2";TRUE;TRUE;;"R";"1";;"22,56321";"58,94401";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16835";"53";"SYLBOR";"1";"h";"1";TRUE;TRUE;;"R";"1";;"22,56372";"58,94404";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16836";"53";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"22,56370";"58,94376";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
"16837";"53";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"22,56514";"58,94337";"2024";"2024-05-27";"Indrek Tammekänd";"Isabella";"Hiiumaa"
